"tempC1","tempC2","tempC3"
0.988688976837811,-0.839640387364773,-0.473974514524257
1.17152191325807,0.440190167577035,1.17152191325807
0.988688976837811,-1.75380506946607,0.623023103997294
1.17152191325807,0.0745242947365187,0.440190167577035
1.17152191325807,0.440190167577035,1.17152191325807
0.988688976837811,-0.839640387364773,-0.473974514524257
0.988688976837811,0.440190167577035,1.17152191325807
0.805856040417552,-0.656807450944515,-0.473974514524257
0.988688976837811,-0.839640387364773,0.623023103997294
0.988688976837811,-0.839640387364773,0.440190167577035
1.17152191325807,-0.473974514524257,0.440190167577035
0.988688976837811,-0.839640387364773,0.440190167577035
1.17152191325807,-0.291141578103998,0.440190167577035
1.17152191325807,-0.473974514524257,0.623023103997294
